UMAP1,UMAP2,company
-2.79376,4.195841,iDesign
-4.143723,-7.563632,Dados Recruiting & Consulting
-20.474709,24.462626,MIND AI
-2.8763783,-21.356508,ePunkt Talentor International GmbH
-0.10348332,5.035576,Connexions
-21.716482,-24.489887,Digital Patron
35.88381,0.3430823,Universidad de los Andes
-3.5643716,7.2858605,Die Mobiliar
-6.9210825,26.42317,NOWBRAINS
-2.8805368,-21.364046,Brilliant AS
-6.215506,1.3198693,"Remote Technology, Inc."
-16.961891,-2.5304828,KPMG Philippines
16.190191,-2.6115677,SWBC
-21.748878,-24.56517,HashTopic (Pty) Ltd
-21.727472,-24.465796,Chico's
-20.468384,24.445692,NFDI for Data Science
35.8635,0.36557055,Pluspunkt Gmbh
-9.008463,16.536528,Arkkapital
-0.5071708,4.543865,Tekcogno
-21.74048,-24.410748,Intellyk
-6.4151955,1.2827966,NarchGate LLC
0.8328004,5.27156,Hytech
1.1934447,-3.3654623,4641273
-8.313233,15.303022,Altimetrik
0.93162674,-2.097386,Annex India
0.5377816,4.6861567,BNY  Mellon
0.27659017,2.9604716,Sony Music Entertainment
-20.456926,24.435944,IMC Solutions
-3.5055087,7.627948,VINCI Construction
2.95651,-1.6801733,KPMG US
-2.356809,4.276348,KPay Merchant Service Limited
-0.97265357,0.92764455,Planned Parenthood Federation of America
-2.7803514,4.207876,Pro Career Path
-2.6014638,0.024744187,norskhydro
-3.9334314,-4.8478184,South China Morning Post
1.7060179,0.16226709,"Financial Recovery Technologies, LLC"
25.496616,-46.411915,Sydsen Recruit
9.598759,-5.524558,Bo's Coffee
-0.8013627,1.7810702,GoldmanTech (Stand-Out Staffing)
2.371194,2.3120196,Trusted Advisors
0.8223087,-0.84501153,Eminent Groep
0.59165174,2.60626,Antal Poland
-0.9028649,0.916634,Epiroc South Africa (Pty) Ltd
-11.112095,-15.38615,Shopright holdings PVT LTD
-2.64767,0.31942815,"Vertere Global Solutions, Inc."
-9.116488,9.494327,City Pantry
-2.5701377,4.8371186,Better Collective
0.24990079,-6.3650513,Сбербанк
3.008556,-1.7112437,The Souled Store
0.24906197,-6.357526,URBANMETRY
-2.7419913,4.1463184,Ascend Group
-21.765392,-24.511328,MTN
-0.4702394,4.3932533,PAVIR
-2.816916,4.2257113,Sonrava Health
25.505058,-46.413364,Adapture
0.20748189,5.2963824,University of California Irvine
-2.308235,4.3731003,Intuit
-21.604557,-24.560184,Legato Health Technologies - Philippines
-2.5768328,0.3615066,PurposeCare
-16.958368,-2.5342135,Amsterdam Platform Creation
0.032355245,3.8669827,Walgreens
-2.249291,2.8175027,Hako Technology Pte. Ltd.
-21.567755,-24.531384,Chuwa America Corporation
-0.68591315,3.0926976,RL Canning
-6.7780704,6.534688,Adani Group
-0.96701336,4.7047615,Advanced Info Service PLC. (BP5)
-21.765936,-24.437086,Panalgo
-11.114068,-15.410788,Apps Cloud & Data
6.4143157,-5.3060827,"FirstPro, Inc"
18.960531,-24.262949,Match Digital.
-21.554323,-24.575108,Systematic Business Consulting
-4.125723,-7.551894,WildEarth Productions (Pty) Ltd
-3.072957,2.7621183,Force Interim
-2.3487961,2.1944714,"K3-Innovations, Inc."
19.668814,-23.976568,PACCAR Winch
-2.8525302,-0.09716694,PETIT FORESTIER
0.55478644,1.6709867,JustOneGalaxy Recruitment
-8.973344,16.544252,Discz
-9.00446,16.548292,C.F.I
18.497116,-24.719482,COMO - We are hiring!
-0.39405662,2.7969165,Pfizer
-0.89933413,1.1025044,Harvey Nash Plc
-11.074599,-15.341802,Federal Soft Systems Inc.
-0.61810285,3.901399,Good Company
-9.408655,9.350025,"Adept Talent, Inc"
-16.949697,-2.5391066,Thinking Machine
1.5184623,3.5853102,"Berry Global, Inc."
1.1513004,-2.9565747,Worklio
-1.4462224,3.5577555,Soft Magic
-3.1886175,0.10137118,HomeBuddy
-2.6473155,-0.01568108,Allscripts
7.555014,-7.629294,Tom Wood Automotive
0.47410852,2.6303759,Imagine
-6.152104,1.3646883,DO & CO
-6.783924,6.5397105,Tailored Shared Services
-4.136481,-7.5704923,TerraZero
35.460953,0.11777191,ThriveSource Global Inc.
-1.4445094,-3.7316618,Invest Atlanta
0.6688571,1.3138916,Regal-Beloit Asia Pte. Ltd.
11.199594,4.896399,May Business Consulting
0.6840702,2.5669248,Donnelly & Moore Corporation
-20.508533,24.485525,Nature et découvertes
-0.73189956,1.6530648,Thynker Tech Inc.
-6.6372986,0.86440974,AMCO
-0.27382058,0.86507446,Royal Den Hartogh Logistics
41.779842,-13.852669,SERVINFORM
1.4935673,5.379415,Dataexpert Services Kft.
-0.13641764,-32.767277,Miles Staffing Group
0.96168435,2.452866,Ready to Work
16.298252,-2.6455178,Pinnacle Technical Resources Inc
-2.8553374,-21.376112,FyG CONSULTORIA
1.3921257,5.3160057,Dallas Independent School District
-1.091853,-2.5277405,Barco
-0.1515631,-32.79928,KCR
-1.499614,3.439833,Zeal HR
16.295273,-2.6471825,Texas Meter & Device
-2.8054242,4.2111588,Mentor Talent Acquisition
2.946199,0.33136374,Reuben Sinclair
9.135532,-5.60711,"Siemens Gamesa Renewable Energy, S.A."
-2.7380612,0.27143684,Dematic
-3.4260807,13.923656,CREAL
-37.856674,29.2483,Сбер. IT
-6.758184,26.116493,Rappler
35.823757,0.072306,EPHEC Alumni
36.153194,0.3701606,Bearingpoint Consulting Pte. Ltd.
35.743813,0.15054564,RENAULT GROUP
0.93659824,5.4969954,MSA Data Analytics Ltd
13.901135,12.43438,"International Registries, Inc."
1.6614527,-2.2914994,JUMBO Supermarkten
-0.77042496,2.7594895,Methods
13.911418,12.449937,Hexaware Technologies Limited
-2.7641208,0.3113543,Balyasny Asset Management L.P.
16.280731,-2.6763902,Global Blue DVBE
-3.157,2.7827294,direct
3.3683364,1.4490974,Danieli
0.9013823,1.1011946,VISION INFOTECH INC.
-21.606518,-24.618584,Eugene Water & Electric Board
0.09051258,2.484596,LanceSoft
35.742805,0.29003948,E.ON Business Services Cluj
-0.60638076,2.6083755,Ampcus Inc
1.402369,-1.8696309,Empiric
3.5974724,1.3735961,Amida Care
19.665882,-23.990955,Signature Aviation
-0.72587126,3.2333963,Nexus Systems Group Inc.
36.194347,0.36921296,ScentAir
2.913567,0.34390646,"Avineon, Inc."
-37.517513,29.982231,Prolific
3.1320963,-1.6066911,Freshly Cosmetics
0.85673374,-0.92705184,Basic-Fit
0.68678117,4.9968395,Omron Automation
41.816807,-13.809453,Property Developer UAE
-2.6777139,2.626438,"Wyndham Hotels and Resorts, Inc."
36.151608,0.32526758,Ad Warrior
0.9534043,0.9962425,Technip Energies
1.1521225,6.123844,Telkom
-6.7719884,6.5648346,Games Global
-5.6452785,0.787979,Wolt Oy
19.68122,-23.971516,Apptain GmbH
0.95905316,4.8199744,KIPP Metro Atlanta Schools
-5.5979047,1.3129289,OK
2.9413512,-1.7885906,Japan IPL Express
-5.685947,1.13238,CW1
-3.3253658,5.1569834,Green Climate Fund
-0.69859433,1.7112188,automationrd
-21.626125,-24.522268,Pyramid Consulting Inc.
-0.98061657,2.7495306,Free-Work (ex Freelance-info Carriere-info)
0.9030839,1.0781319,FedEx ACC
19.680058,-23.979637,"Redwood Materials, Inc."
0.9746634,2.525033,Webhelp
35.828575,0.1193997,SOPESA
-20.484262,24.467196,European Cyclists' Federation (ECF)
-3.3804116,2.8187513,GIFTERS
-5.3668857,0.56155443,"Tyto Athene, LLC"
-0.3794409,3.6355746,U.S. Bank
-0.7268617,1.6841825,MISSION STAFFING
1.738738,0.12457793,Financial Executives International Colorado
1.5260735,3.6682496,Second Harvest of the Big Bend
-4.9457383,11.818657,Cultura
0.27849385,2.7500758,Broadbean
-2.849187,-0.006377929,BBC Studios
-1.0515394,0.5026421,"Alutiiq, LLC"
-0.24552628,3.9665658,Paritel
-6.7532444,6.546719,Towne-Paucek LTD
35.80731,0.048188176,Mobilize Financial Services France
-0.3151582,3.3259664,SAZ India
0.39860564,-2.9195404,Creative Synergies Group
5.562,0.09459868,Dhl Supply Chain (Poland) Sp. Z O.O.
1.4726527,5.4165225,Tata Steel Foundation
25.557205,-46.355427,Object First
-3.106249,2.7436786,Mantaro Brands
1.1723331,6.156893,GGI Entertainment
1.1089652,0.8667379,Phoenix Recruiting - Staffing & Recruitment
3.517198,-2.1131232,S Y Lodha And Associates
13.895718,12.436491,Williams Companies
19.017712,-24.256884,Qbe Asia
25.524578,-46.38118,Chassam Recruitment Limited.
1.3060191,6.2573814,Rashid Al Jabri Group
1.8169155,3.3650763,Invigorate Recruitment
-2.5741196,4.8141847,Eccalon LLC
6.4214873,-5.313128,Robert Walters UK
-9.325959,9.40474,ID.me
-3.4296236,8.144266,AUDENSIEL TECHNOLOGIES
-1.4351743,-3.7307005,ST Engineering Group
1.5743263,2.9750633,"Phoenix American Medical, LLC"
-1.1518492,-2.3116834,Fresh Life
-2.3101041,2.2192204,Merama
-37.620205,29.98927,Bento Labs
-5.3866415,0.54128814,Grid Dynamics
-3.4284503,13.9212475,Falabella Servicios
-4.1722546,-7.251658,INFINEON TECHNOLOGIES ASIA PACIFIC PTE LTD
-3.1443868,4.4074597,Marlex
35.382378,0.15716705,Doxel
1.2545341,-1.7499858,Prodware
36.16475,0.43212456,EMPLOYMENT AND EMPLOYABILITY INSTITUTE PTE. LTD.
-1.1808333,-2.277884,Danish Endurance
10.279539,-5.966032,Hubbard Construction Company
-0.11655986,3.9650774,Affine
-6.9091334,26.407362,WHITESLIPS GLOBAL SERVICES PRIVATE LIMITED
1.3376888,5.4196696,QS-First
-2.758178,0.121996865,Axen
-3.4445693,13.904625,Federazione Trentina della Cooperazione
4.6510324,0.15493523,emergemarket
-2.4362426,2.6305542,Dataleon
2.9706013,-1.7416276,WHITECOAT HOLDINGS PTE. LTD.
-1.858898,2.5934548,Booking Holdings (NASDAQ: BKNG)
1.0840868,-1.6677576,Seasalt Cornwall
-5.736405,1.1050502,MERIT
25.546238,-46.34117,Agilitas group
1.0758803,5.0912566,Garrett Popcorn Shops
-21.673704,-24.416271,Vereinigte Volksbank Raiffeisenbank eG
-1.0723903,4.932797,APR Consulting Inc
-6.182966,0.8700576,Inkitt GmbH
0.8890293,-0.92726773,"Hitachi Solutions Europe (Deutschland, Österreich)"
-0.4239012,3.6170945,"Zachary Piper Solutions, LLC"
-3.6095135,4.4350185,University of California - Santa Barbara
-21.844816,-24.338955,"SP DELORAYA JOB CONTRACTING & CONSULTANCY SERVICES, INC"
16.290709,-2.6661747,CCMSI
1.1951351,-1.6391814,Jumbo Group
0.7897408,5.0551734,SACMI
-2.7651286,0.3510529,Way Foward Consulting
36.0198,0.09316597,Ekxinum Inc.
6.0507073,-5.070344,Digital People
0.85824645,-0.90686405,United Parcel Service (UPS)
-2.8681386,0.099705495,Zentact Systems Pte. Ltd.
-3.4272654,7.4296193,Emerson Philippines
4.792573,-13.096232,Infosys Poland
16.313738,-2.6456833,Data Nomad
-21.828432,-24.35759,TalentQuestInc
13.972323,12.511093,Memorial Health
1.5336158,2.9219856,"Kingdom Plumbing, LLC"
-6.8253856,6.6178474,"Cherry Bekaert Advisory, LLC"
-16.957392,-2.5359104,Job Masters (Pty) Ltd Staff Recruitment Co
-0.09682029,3.8510563,Humana
19.752522,-23.962112,GroupA
25.450102,-46.29987,Norwalt Design Inc.
41.833153,-13.855178,Walkingspree
-1.2080125,1.5838616,"FTI Consulting, Inc."
1.4746022,3.2978141,"Regeneron Pharmaceuticals, Inc."
0.18506329,-6.4261837,Avado
-16.78661,-2.72107,Institut Louis Bachelier
3.318815,0.25190338,Southern Staffing Services Group LLC
25.404919,-46.4965,Bricolage Philippines Inc.
36.23899,0.28592342,Grady Health System
-1.1559197,-2.30772,Jelou
25.438152,-46.369015,Reliable Software Resources
-4.0626245,-4.784401,TALENT TRADER GROUP PTE. LTD.
16.068018,0.7304672,McCormick
1.0199142,5.6254287,Hanseatic-Statistics
-5.4233146,1.2069199,Viqu Limited
-1.1514591,-2.2917843,THG
8.419761,17.859835,Internal Revenue Service
-2.974441,2.7294297,Ariston Group
16.290466,-2.6815264,Bertelsmann Stiftung
11.198896,4.89681,BAYARA
-6.7700105,6.535181,SoundCommerce Technologies Inc
-8.312735,15.304214,Process& GmbH
-0.67244613,3.9734437,CBRE Belgium
18.998837,-24.22412,Aspire Ft Pte. Ltd.
0.7690631,3.0178885,Eaton Corporation
36.19277,0.3388579,Niagara College KSA - NC KSA
18.467396,-24.74866,Scientec Consulting
19.653086,-23.95157,Nam Info Inc
-37.51472,29.958277,Convex Energy
2.5695894,-5.076809,Phytopharma
0.3935731,-2.9188457,Master it Training
16.300047,-2.6581147,DJI Service LLC
6.4439025,-5.3348665,Vergos Consultancy
-2.8749213,-21.359993,"Recruiting Resources, Inc."
35.95965,0.27316117,9 Silver LLC
-0.8288385,2.7031176,Jooble-PT
3.419354,-1.6890752,:Different Sri Lanka
35.664173,0.47034323,Ingenico
-6.733335,6.5836477,Michael Page (France)
13.895623,12.40089,Southwire Company
-6.193204,1.4540763,Bookaway
35.99974,0.19764622,Derichbourg
0.72405016,1.2822641,FERCHAU GmbH Niederlassung Frankfurt
-2.6787977,0.26827148,Close Brothers Asset Finance and Leasing
-0.38740626,4.9196796,The University of Queensland
3.0388834,1.3400073,MASS
-37.54168,29.98207,SIEGE
-2.5768263,2.0263052,UNILEVER FRANCE
-1.0158452,-0.39231902,HeadHunters
18.99953,-24.22457,Johns Hopkins University & Medicine - Development and Alumni Relations
-6.165133,0.96018076,LATAM Airlines
1.0325541,-1.5771453,"Ryder System, Inc"
-0.6767161,1.2889085,Feeding America
-0.7824058,4.314418,AEON Credit Service Philippines
-1.3747041,5.59205,Akraya Inc
-0.75474626,2.3453553,Datafin IT Recruitment
-3.1936264,0.002774361,ShiftKey
0.82258993,5.2102966,Paratus Solutions LLC
3.2323935,0.7244889,"CHINESE AMERICAN SERVICE LEAGUE, INC"
35.82832,0.5012637,Bridge 2 Hope Parent Institute
-8.311637,15.302603,SiiRA
-2.6654227,2.6196184,Athyna
13.937945,12.440278,Eden Recruitment Ltd.
-0.15399449,1.8198199,Wellstar Health System
41.4526,-13.807447,Valoroo LLC
1.7575954,3.350151,Cezanne HR
-11.079342,-15.381103,INDI Staffing Services
-21.724354,-24.455292,Kaygen Inc.
13.896348,12.434702,Montaigne Hong Kong Limited
-0.33339012,2.1405685,KPMG in Jamaica
-4.127614,-7.5543694,A IT Software Services Pte Ltd
-21.622303,-24.701962,GEP Worldwide
-21.553684,-24.439137,Kepak Group
11.413326,-10.301835,Consort Group
24.74872,-46.867935,Neotalent
-16.968012,-2.5254366,CompQsoft
41.785404,-13.807422,Sense
-1.1008787,4.882219,La Banque Postale
-2.7046986,0.42808825,Blackstone
6.3424997,-1.7847534,SPS Commerce (Ukraine)
-0.2638782,2.9017894,TIER4 GROUP
-2.3304152,2.152998,Hi-Tech Cape Town
-9.403859,9.3536005,Amby
-20.491896,24.453493,Olgoonik
-6.050562,1.2648518,Cybercite
-21.783493,-24.354591,Flip
-20.401672,24.449532,DeepMind
35.665443,0.2895161,Automation Supply
9.687111,-5.5836287,AmericanAg
11.182412,4.913349,Activ Solutions
16.300873,-2.6526487,Dignity Health
-2.6679673,0.5153888,Sligo Software Solutions Inc.
-3.4179204,8.157855,"Sub-Zero Group, Inc."
-2.9861605,-0.29465193,WSP International
-20.416496,24.38737,ECMWF
11.414059,-10.302548,"360 Marketing Services Co., Ltd."
-1.0829313,4.9601088,Moving Heads Personnel
-37.507366,29.98289,Marker Learning
-2.9242976,-0.033913396,Wellbe Senior Medical
0.8385328,-0.8899696,&More Professionals
-2.7745204,0.25781444,Hera
1.2453872,3.2410505,E-Mice Solutions (HK) Limited
-1.3679059,5.5882425,CGI FRANCE
35.45083,0.13348898,LG Electronics (M) Sdn. Bhd.
35.859882,0.3466447,Flight Centre Travel Group (usa) Inc
-0.35981232,1.181673,Keywords Studios
0.27934757,3.4997342,CAPPS
-5.6482196,0.41598687,Pet Circle
-6.6511755,6.2977276,Helix Tech-IT Solutions
-0.5187718,2.248213,HIREMEFAST LLC
7.5408697,-7.622068,Charger Logistics
1.7104086,0.1574178,Prescient Edge
1.4349952,5.3474073,IFC - International Finance Corporation
-5.9511867,1.01862,DigitalOcean
-0.7879573,4.321323,Orano Projets
-5.9822474,1.1321669,Lange Uhren GmbH
-37.608803,29.960346,"Prime Software Technologies, Inc."
-3.9214787,-4.9221215,Casino
-0.9979253,0.59161466,EAU D'AZUR
-1.3535929,5.6096015,RVO (Rijksdienst voor Ondernemend Nederland)
-4.0580206,-4.799459,Manpower Ireland
0.47028792,1.3232535,Net2source
36.273678,0.31556877,IDC Asia/Pacific
-6.7205176,6.5150533,"NationsBenefits, LLC"
-0.49596274,4.65938,CK Group
35.85271,0.4377244,"Morais Leitão, Galvão Teles, Soares Da Silva & Associados | Morais Leitão"
-6.9191465,26.42112,Zipline
-3.881766,-6.208992,MindLance
-37.56749,29.85961,Altim
-0.80544597,-9.521821,"Kupono Government Services, LLC"
25.454702,-46.464443,BISON TECHNOLOGY PTE. LIMITED
-9.054018,16.533072,Loop Health
-37.593395,29.974766,"RAPS Consulting, Inc."
1.0378438,4.951049,Ipsos Business Consulting
-5.2861323,11.610029,SNCB
0.6641042,2.8564756,FlavorWiki
3.1504192,0.29165787,Wisetech Global Limited
-21.863445,-24.435575,Growth Acceleration Partners
19.00911,-24.21443,"JellTech Consulting, LLC."
-9.376528,9.392329,RedShelf
-4.932536,11.834761,"Royal Media GroRoyal Media Services Limited is the largest electronic Media House in Kenya. Home to the most popular television and radio channels according to audience share, at Royal Media Services we fashion our programming primarily to connect with our audiences."
-9.029854,16.490274,Afp Planvital
36.273106,0.34040186,S.F. EXPRESS CO. LTD
35.467136,-0.029506274,Riyadh Air | طيران الرياض
1.1410358,6.1122994,3d Systems Inc.
-20.517628,24.40998,Politie Nederland
36.277763,0.41228735,Prodrive
0.64639676,1.3175021,Marathon Petroleum Corporation
-7.1080103,1.5268575,Medway
1.6422604,2.5376441,iHeartMedia
-0.8758671,4.3121305,Tata Consultancy Services Malaysia S/b.
-3.4321008,13.918173,CSS
16.312098,-2.6586235,Flex Techconnect
1.14923,6.1192665,COVID TESTING LLC
0.9176783,5.5940056,The Henry M. Jackson Foundation for the Advancement of Military Medicine
1.2212042,2.964851,Landstar
-37.743683,29.017754,Altran
-0.76968116,2.174874,Sciente International Pte Ltd
35.447723,0.045940287,primaholding GmbH
-1.0426978,0.50935096,Fidel Consulting
10.277823,-5.9645443,Pilgrim&;s Food Masters
-3.4132557,13.936898,SSMSI - ministère de l'Intérieur
-0.048812468,-32.687664,Poulsen Job & Research ApS
41.836826,-13.795659,"Laboratórios Basi - Indústria Farmacêutica, S.A."
18.682865,-24.450768,Pierre Fabre
-2.8115952,0.08718195,MALTEM ASIA PTE. LTD.
-4.700063,7.5823083,Jysk
7.5444827,-7.654813,Universo srl
1.4566058,3.3626082,Workingfor.be
0.46167678,3.0075526,UNICEF
1.1178823,-1.7513255,IWG Plc
35.897537,0.06755342,Ascent On - Demand de México
19.716002,-23.93017,"Changing Homelessness, Inc."
1.5254542,3.2294142,"Swift Enterprises, LLC"
35.511776,0.13922793,LINNOVATE PARTNERS AFS PTE. LTD.
-9.008132,16.563057,Blick-Gruppe
-3.048513,-0.41041026,"People, Data & Solutions"
-37.687862,30.084404,QUADRANTE
-1.153078,-2.3106732,PageGroup
41.844246,-13.872979,Regal Beloit Asia Pte. Ltd. ROHQ
-21.735271,-24.400496,PT. Sinar Jernih Suksesindo
0.8122983,5.3343916,PM Dragonfly
-4.6928616,7.598742,Allen Integrated Solutions LLC
11.169754,4.9260554,takeda
-21.591005,-24.672447,Dawiso
-0.30635533,4.196738,Tumaini
25.45955,-46.315613,UTOR
0.7618233,5.1747503,"W. L. Gore & Associates, Inc"
-20.51625,24.493458,台灣艾司摩爾科技股份有限公司(ASML)
-5.419701,0.4887871,Kinetic Innovative Staffing
1.0336347,-1.0849178,Arla Foods Deutschland GmbH
-2.9088142,-21.394426,Ezypay
-1.4918154,5.968332,FCC / FAC
-3.4099839,2.8297884,Zepto
3.277145,0.2883918,StarCompliance
8.466341,17.906487,Stoov
-2.6144142,0.3238138,Williams Sonoma
1.353184,6.323243,National Information Technology Authority – Uganda (NITA-U)
5.5444837,0.122258335,Abzac US
1.1518725,6.128746,JourneyOne Tech
-2.7393522,0.26240304,ABC Fitness
0.7883997,2.6037393,D L RESOURCES PTE LTD
-4.958463,11.861469,NYC KIDS RISE
-3.4123719,13.937595,Asc American Sun Components
-2.6343474,2.6160727,TUI AG
36.259174,0.36068648,owm
-5.826978,1.1796405,GUT Agency
4.64971,0.14801888,AION Partners
-5.3852925,0.76238865,Forest Garden
2.9131494,0.3263867,Sofcrylic LLC
1.455597,0.5052493,CE Back Office Solutions Limited
-37.660255,30.03297,SafeUP - Women's Safety Net
41.8695,-13.75987,CC Industries
-4.1489367,-7.561252,Talentor Netherlands
-2.1674483,2.8186073,American Red Cross
36.30295,0.32440037,SWARCO TRAFFIC SYSTEMS GmbH
18.988596,-24.230398,Биггико
1.1781204,6.088161,"Budget, Division of"
-0.92983174,1.3556376,NEXTON
-5.341462,0.74098563,Datfor
0.5818371,0.8582565,SLB
-11.092108,-15.415837,LSA RESSOURCES
1.3674523,3.338119,PriceSenz
41.848286,-13.837451,Coca-Cola Company
1.2641271,2.5763316,Contechs
-6.4275384,1.3080285,WILD FI
-1.0635111,1.9286855,Interseguro
-2.8330736,-21.327217,LAB 5COM
-6.7358327,6.5241723,SabiKerja
0.93278205,4.370097,Hashstacs Pte. Ltd.
3.7873023,0.12843569,Talentem s.r.o.
1.6459215,-2.2517803,Sky Solutions
-9.025514,16.507801,Sonic Healthcare USA
-2.8555717,-21.331188,NZME
0.9297804,5.4320016,Hendall Inc
16.28094,-2.6774237,First Source LLC
-5.6493526,0.39181808,Hearst Magazines
16.26651,-2.6092207,Urban Community Alliance
-5.715456,0.80712265,Camunda
-1.0207338,-0.4000871,RDA Labs
-10.903336,-15.186761,kevin.
-4.9803987,11.815603,Flink -
-0.70984817,4.2470136,Genworth
-21.810812,-24.495098,Wonder Meats
-1.1247203,4.910192,PSA Retail France SAS
-11.102691,-15.385326,HR Ways - Hiring Tech Talent
5.5203357,0.097831845,Topolytics
35.7846,0.53941905,Everest Direct Mail and Marketing
-4.1656647,-7.551231,DC Public Charter School Board
18.979836,-24.239527,WuXi Biologics
-21.538494,-24.683191,University of Iowa Center for Advancement
-5.8289495,1.0666139,BMG RIGHTS MANAGEMENT GmbH - Corporate
